Cpd,Mass,RT,Avg Mass,Vol,Quality Score,m/z,Show/Hide,Label,Std Dev,Base Peak,Polarity,Max Z,Min Z,Start,End,Height,Width,Vol %,Ions,Z Count,Saturated,Group,Cpds/Group,File,Algorithm
1999,495.979,16.446,496.1005,41687,100,494.9717,TRUE,Cpd 1999: 16.446,,494.9717,Negative,-1,-1,16.385,16.568,7966,0.091,0.01,2,1,,467,5,NZ_180830_s29.d,Find by Molecular Feature
1774,493.9794,16.227,494.0721,239535,100,492.9721,TRUE,Cpd 1774: 16.227,,492.9721,Negative,-1,-1,16.152,16.377,56503,0.071,0.03,2,1,,438,20,NZ_180830_s29.d,Find by Molecular Feature
167,493.958,0.595,494.0617,21133,92.9,492.9507,TRUE,Cpd 167: 0.595,,492.9507,Negative,-1,-1,0.557,0.64,6543,0.047,0,2,1,,6,78,NZ_180830_s29.d,Find by Molecular Feature
1616,493.9567,16.058,494.0543,31018,100,492.9494,TRUE,Cpd 1616: 16.058,,492.9494,Negative,-1,-1,16.002,16.119,7254,0.061,0,2,1,,416,3,NZ_180830_s29.d,Find by Molecular Feature
1748,492.9859,16.211,492.9859,11222,80,527.9566,TRUE,Cpd 1748: 16.211,0.0031,527.9566,Negative,-1,-1,16.16,16.26,1813,0.06,0,2,1,,436,18,NZ_180830_s29.d,Find by Molecular Feature
1835,492.0189,16.285,492.2064,16789,97.9,491.0116,TRUE,Cpd 1835: 16.285,,491.0116,Negative,-1,-1,16.227,16.435,2231,0.131,0,2,1,,446,7,NZ_180830_s29.d,Find by Molecular Feature
1790,490.2674,16.235,490.5434,35252,94.3,489.2601,TRUE,Cpd 1790: 16.235,,489.2601,Negative,-1,-1,16.119,16.385,3226,0.144,0,2,1,,439,2,NZ_180830_s29.d,Find by Molecular Feature
1812,490.2317,16.256,490.468,14747,93.8,489.2244,TRUE,Cpd 1812: 16.256,,489.2244,Negative,-1,-1,16.202,16.377,3193,0.081,0,2,1,,442,5,NZ_180830_s29.d,Find by Molecular Feature
1610,488.1256,16.023,488.3258,16391,100,487.1183,TRUE,Cpd 1610: 16.023,,487.1183,Negative,-1,-1,15.961,16.135,2377,0.094,0,2,1,,414,3,NZ_180830_s29.d,Find by Molecular Feature
170,487.9082,0.595,488.1026,37837,100,486.9009,TRUE,Cpd 170: 0.595,,486.9009,Negative,-1,-1,0.54,0.682,8323,0.066,0.01,3,1,,6,78,NZ_180830_s29.d,Find by Molecular Feature
1926,486.2811,16.375,487.0555,18088,100,485.2738,TRUE,Cpd 1926: 16.375,,485.2738,Negative,-1,-1,16.319,16.518,1955,0.099,0,3,1,,459,12,NZ_180830_s29.d,Find by Molecular Feature
1612,486.1099,16.039,486.1099,7281,80,485.1025,TRUE,Cpd 1612: 16.039,0.0012,485.1025,Negative,-1,-1,15.969,16.177,1226,0.088,0,2,1,,415,2,NZ_180830_s29.d,Find by Molecular Feature
1761,485.9751,16.218,486.331,82371,100,484.9678,TRUE,Cpd 1761: 16.218,,484.9678,Negative,-1,-1,16.085,16.327,11448,0.107,0.01,3,1,,437,12,NZ_180830_s29.d,Find by Molecular Feature
1797,485.3686,16.24,485.6615,13720,88.7,484.3613,TRUE,Cpd 1797: 16.240,,484.3613,Negative,-1,-1,16.202,16.31,2641,0.067,0,2,1,,440,10,NZ_180830_s29.d,Find by Molecular Feature
1669,484.1631,16.158,484.4087,12039,100,483.1558,TRUE,Cpd 1669: 16.158,,483.1558,Negative,-1,-1,16.102,16.219,2323,0.065,0,2,1,,429,14,NZ_180830_s29.d,Find by Molecular Feature
1807,483.9905,16.251,484.1008,86639,83.9,482.9832,TRUE,Cpd 1807: 16.251,,482.9832,Negative,-1,-1,16.11,16.36,12719,0.106,0.01,2,1,,441,9,NZ_180830_s29.d,Find by Molecular Feature
1986,482.3373,16.434,482.809,22956,96.6,481.33,TRUE,Cpd 1986: 16.434,,481.33,Negative,-1,-1,16.31,16.543,3432,0.09,0,3,1,,465,7,NZ_180830_s29.d,Find by Molecular Feature
691,482.0388,2.865,482.0388,21180,80,481.0318,TRUE,Cpd 691: 2.865,0.0006,481.0318,Negative,-1,-1,2.797,2.93,2682,0.071,0,2,1,,119,6,NZ_180830_s29.d,Find by Molecular Feature
1627,481.9814,16.1,482.799,28396,82.8,480.9741,TRUE,Cpd 1627: 16.100,,480.9741,Negative,-1,-1,15.986,16.235,2935,0.099,0,3,1,,421,2,NZ_180830_s29.d,Find by Molecular Feature
1667,478.1781,16.158,478.7842,10850,97.8,477.1709,TRUE,Cpd 1667: 16.158,,477.1709,Negative,-1,-1,16.11,16.202,2096,0.055,0,3,1,,429,14,NZ_180830_s29.d,Find by Molecular Feature
1775,477.9852,16.227,478.5824,42848,100,476.9779,TRUE,Cpd 1775: 16.227,,476.9779,Negative,-1,-1,16.127,16.352,6694,0.087,0.01,3,1,,438,20,NZ_180830_s29.d,Find by Molecular Feature
168,477.9267,0.595,477.9962,17892,86.4,476.9194,TRUE,Cpd 168: 0.595,,476.9194,Negative,-1,-1,0.557,0.64,6761,0.044,0,2,1,,6,78,NZ_180830_s29.d,Find by Molecular Feature
234,477.8793,0.618,478.4782,41166,100,476.872,TRUE,Cpd 234: 0.618,,476.872,Negative,-1,-1,0.532,0.673,5826,0.083,0.01,3,1,,10,9,NZ_180830_s29.d,Find by Molecular Feature
1895,476.2731,16.344,476.5319,46441,100,475.2658,TRUE,Cpd 1895: 16.344,,475.2658,Negative,-1,-1,16.277,16.468,5804,0.105,0.01,2,1,,454,1,NZ_180830_s29.d,Find by Molecular Feature
2072,476.2113,17.232,476.5126,6892,100,475.204,TRUE,Cpd 2072: 17.232,,475.204,Negative,-1,-1,17.176,17.309,1305,0.073,0,2,1,,501,1,NZ_180830_s29.d,Find by Molecular Feature
2035,474.2878,16.54,474.6317,223626,100,473.2805,TRUE,Cpd 2035: 16.540,,473.2805,Negative,-1,-1,16.419,16.635,42166,0.068,0.03,4,1,,477,1,NZ_180830_s29.d,Find by Molecular Feature
1862,474.2629,16.316,474.5269,36756,97.2,473.2557,TRUE,Cpd 1862: 16.316,,473.2557,Negative,-1,-1,16.219,16.41,4046,0.109,0.01,2,1,,450,12,NZ_180830_s29.d,Find by Molecular Feature
484,473.4693,1.054,473.5807,14087,100,945.931,TRUE,Cpd 484: 1.054,0.0006,945.931,Negative,-1,-1,1.015,1.098,1313,0.052,0,3,1,,55,12,NZ_180830_s29.d,Find by Molecular Feature
2076,473.2663,17.428,473.6202,13981,100,472.259,TRUE,Cpd 2076: 17.428,,472.259,Negative,-1,-1,17.334,17.518,1328,0.112,0,2,1,,504,2,NZ_180830_s29.d,Find by Molecular Feature
1702,472.3377,16.183,472.6367,10905,89.4,471.3304,TRUE,Cpd 1702: 16.183,,471.3304,Negative,-1,-1,16.119,16.277,1733,0.099,0,2,1,,432,6,NZ_180830_s29.d,Find by Molecular Feature
1657,472.1311,16.148,472.5463,25231,100,471.1239,TRUE,Cpd 1657: 16.148,,471.1239,Negative,-1,-1,16.077,16.219,4036,0.073,0,3,1,,428,8,NZ_180830_s29.d,Find by Molecular Feature
1749,471.9785,16.211,473.5803,41276,80,470.9713,TRUE,Cpd 1749: 16.211,,472.967,Negative,-1,-1,16.152,16.319,4400,0.082,0.01,5,1,,436,18,NZ_180830_s29.d,Find by Molecular Feature
1615,471.976,16.055,472.0638,490150,80,470.9687,TRUE,Cpd 1615: 16.055,,470.9687,Negative,-1,-1,15.961,16.16,88098,0.076,0.07,3,1,,416,3,NZ_180830_s29.d,Find by Molecular Feature
133,471.8771,0.593,471.9715,13421,82.6,470.8698,TRUE,Cpd 133: 0.593,,470.8698,Negative,-1,-1,0.565,0.64,4336,0.042,0,2,1,,6,78,NZ_180830_s29.d,Find by Molecular Feature
637,470.5498,2.542,470.5498,9547,80,469.5432,TRUE,Cpd 637: 2.542,0.001,469.5432,Negative,-1,-1,2.489,2.589,862,0.068,0,2,1,,105,2,NZ_180830_s29.d,Find by Molecular Feature
2025,470.2877,16.497,470.5181,11087,87.7,469.2804,TRUE,Cpd 2025: 16.497,,469.2804,Negative,-1,-1,16.427,16.56,1914,0.08,0,2,1,,472,1,NZ_180830_s29.d,Find by Molecular Feature
1637,469.9797,16.123,470.0681,154954,100,468.9725,TRUE,Cpd 1637: 16.123,,468.9725,Negative,-1,-1,16.036,16.177,28512,0.074,0.02,2,1,,423,5,NZ_180830_s29.d,Find by Molecular Feature
127,469.8623,0.592,469.9389,20952,100,468.855,TRUE,Cpd 127: 0.592,,468.855,Negative,-1,-1,0.557,0.665,6784,0.053,0,2,1,,6,78,NZ_180830_s29.d,Find by Molecular Feature
1699,468.3416,16.181,468.6107,16237,100,467.3343,TRUE,Cpd 1699: 16.181,,467.3343,Negative,-1,-1,16.119,16.26,2603,0.074,0,2,1,,431,12,NZ_180830_s29.d,Find by Molecular Feature
1883,468.2658,16.329,468.479,105708,86.4,467.2585,TRUE,Cpd 1883: 16.329,,467.2585,Negative,-1,-1,16.244,16.568,15715,0.116,0.01,2,1,,452,7,NZ_180830_s29.d,Find by Molecular Feature
1830,467.9848,16.272,468.1277,3560723,80,466.9776,TRUE,Cpd 1830: 16.272,,466.9776,Negative,-1,-1,16.102,16.552,783111,0.09,0.49,4,1,,444,7,NZ_180830_s29.d,Find by Molecular Feature
2077,466.3074,17.535,466.5826,9774,82.1,465.3001,TRUE,Cpd 2077: 17.535,,465.3001,Negative,-1,-1,17.484,17.684,1441,0.116,0,2,1,,505,1,NZ_180830_s29.d,Find by Molecular Feature
1646,466.1508,16.139,466.5426,18842,100,465.1435,TRUE,Cpd 1646: 16.139,,465.1435,Negative,-1,-1,16.094,16.227,3206,0.075,0,3,1,,426,6,NZ_180830_s29.d,Find by Molecular Feature
1746,465.9686,16.21,466.0683,216809,100,464.9615,TRUE,Cpd 1746: 16.210,0.0008,464.9615,Negative,-1,-1,16.119,16.335,26776,0.08,0.03,5,1,,436,18,NZ_180830_s29.d,Find by Molecular Feature
176,465.9629,0.596,466.0483,48715,100,464.9556,TRUE,Cpd 176: 0.596,,464.9556,Negative,-1,-1,0.54,0.673,11064,0.066,0.01,2,1,,6,78,NZ_180830_s29.d,Find by Molecular Feature
2045,464.271,16.624,464.5369,10998,100,463.2637,TRUE,Cpd 2045: 16.624,,463.2637,Negative,-1,-1,16.518,16.693,1673,0.101,0,2,1,,483,1,NZ_180830_s29.d,Find by Molecular Feature
1925,464.0117,16.375,464.1271,57831,100,463.0044,TRUE,Cpd 1925: 16.375,,463.0044,Negative,-1,-1,16.285,16.502,7213,0.115,0.01,2,1,,459,12,NZ_180830_s29.d,Find by Molecular Feature
2038,462.2723,16.573,462.5138,6093,98.4,461.265,TRUE,Cpd 2038: 16.573,,461.265,Negative,-1,-1,16.535,16.627,1468,0.057,0,2,1,,479,1,NZ_180830_s29.d,Find by Molecular Feature
1668,462.1831,16.158,462.6504,28122,86.4,461.1758,TRUE,Cpd 1668: 16.158,,461.1758,Negative,-1,-1,16.094,16.285,4284,0.09,0,3,1,,429,14,NZ_180830_s29.d,Find by Molecular Feature
1794,460.2213,16.237,461.1183,31864,100,459.214,TRUE,Cpd 1794: 16.237,,459.214,Negative,-1,-1,16.135,16.344,2742,0.101,0,3,1,,440,10,NZ_180830_s29.d,Find by Molecular Feature
251,459.8335,0.627,460.3863,29356,98,458.8262,TRUE,Cpd 251: 0.627,,458.8262,Negative,-1,-1,0.549,0.673,5426,0.062,0,3,1,,11,12,NZ_180830_s29.d,Find by Molecular Feature
1874,458.265,16.321,458.6497,155844,100,457.2577,TRUE,Cpd 1874: 16.321,,457.2577,Negative,-1,-1,16.194,16.502,14459,0.139,0.02,3,1,,451,8,NZ_180830_s29.d,Find by Molecular Feature
2059,458.2645,16.767,458.6723,30620,100,457.2573,TRUE,Cpd 2059: 16.767,,457.2573,Negative,-1,-1,16.71,16.86,4871,0.077,0,3,1,,490,1,NZ_180830_s29.d,Find by Molecular Feature
2044,458.2645,16.601,459.0069,14118,100,457.2572,TRUE,Cpd 2044: 16.601,,457.2572,Negative,-1,-1,16.452,16.685,1503,0.111,0,3,1,,482,2,NZ_180830_s29.d,Find by Molecular Feature
1729,457.9983,16.203,458.9293,75466,100,456.9911,TRUE,Cpd 1729: 16.203,,456.9911,Negative,-1,-1,16.102,16.302,7094,0.096,0.01,4,1,,435,11,NZ_180830_s29.d,Find by Molecular Feature
1734,456.3418,16.204,456.6746,26664,100,455.3345,TRUE,Cpd 1734: 16.204,,455.3345,Negative,-1,-1,16.119,16.344,2943,0.104,0,2,1,,435,11,NZ_180830_s29.d,Find by Molecular Feature
1975,456.2845,16.41,456.5125,65837,100,455.2772,TRUE,Cpd 1975: 16.410,,455.2772,Negative,-1,-1,16.294,16.493,11001,0.096,0.01,2,1,,463,6,NZ_180830_s29.d,Find by Molecular Feature
2047,456.2296,16.664,456.4496,8361,100,455.2223,TRUE,Cpd 2047: 16.664,,455.2223,Negative,-1,-1,16.602,16.727,1622,0.066,0,2,1,,485,1,NZ_180830_s29.d,Find by Molecular Feature
261,455.8883,0.652,455.9884,16725,84.4,454.881,TRUE,Cpd 261: 0.652,,454.881,Negative,-1,-1,0.54,0.682,4042,0.088,0,2,1,,14,5,NZ_180830_s29.d,Find by Molecular Feature
1007,455.1464,5.774,455.34,24238,100,454.1391,TRUE,Cpd 1007: 5.774,,454.1391,Negative,-1,-1,5.694,5.886,3425,0.095,0,2,1,,226,1,NZ_180830_s29.d,Find by Molecular Feature
976,455.1464,5.477,455.3263,14404,100,454.1391,TRUE,Cpd 976: 5.477,,454.1391,Negative,-1,-1,5.394,5.569,2408,0.09,0,2,1,,215,1,NZ_180830_s29.d,Find by Molecular Feature
1778,454.3609,16.229,454.6107,14132,85.8,453.3536,TRUE,Cpd 1778: 16.229,,453.3536,Negative,-1,-1,16.169,16.36,2128,0.113,0,2,1,,438,20,NZ_180830_s29.d,Find by Molecular Feature
1705,454.3265,16.187,454.5749,19384,90.9,453.3192,TRUE,Cpd 1705: 16.187,,453.3192,Negative,-1,-1,16.119,16.277,3089,0.1,0,2,1,,432,6,NZ_180830_s29.d,Find by Molecular Feature
2050,452.271,16.678,452.5109,1086615,100,451.2638,TRUE,Cpd 2050: 16.678,,451.2638,Negative,-1,-1,16.435,16.826,200683,0.088,0.15,4,1,,486,3,NZ_180830_s29.d,Find by Molecular Feature
1754,451.973,16.214,452.0815,27458732,100,450.9657,TRUE,Cpd 1754: 16.214,,450.9657,Negative,-1,-1,16.144,16.427,5095884,0.077,3.78,4,1,S,436,18,NZ_180830_s29.d,Find by Molecular Feature
2029,450.255,16.509,450.4366,286446,100,449.2477,TRUE,Cpd 2029: 16.509,,449.2477,Negative,-1,-1,16.419,16.635,51938,0.087,0.04,2,1,,474,4,NZ_180830_s29.d,Find by Molecular Feature
1845,450.1498,16.294,450.3694,14593,100,449.1425,TRUE,Cpd 1845: 16.294,,449.1425,Negative,-1,-1,16.244,16.402,2538,0.09,0,2,1,,447,8,NZ_180830_s29.d,Find by Molecular Feature
420,449.9907,0.898,450.1702,27377,85.8,448.9835,TRUE,Cpd 420: 0.898,,448.9835,Negative,-1,-1,0.765,1.031,2442,0.153,0,2,1,,40,6,NZ_180830_s29.d,Find by Molecular Feature
2000,449.9738,16.446,450.0829,372311,100,898.9402,TRUE,Cpd 2000: 16.446,0,898.9402,Negative,-1,-1,16.369,16.56,40458,0.063,0.05,6,1,,467,5,NZ_180830_s29.d,Find by Molecular Feature
169,449.9317,0.595,450.0059,26410,96.6,448.9245,TRUE,Cpd 169: 0.595,,448.9245,Negative,-1,-1,0.557,0.665,8152,0.049,0,2,1,,6,78,NZ_180830_s29.d,Find by Molecular Feature
1981,448.2399,16.423,448.4719,51809,98.4,447.2327,TRUE,Cpd 1981: 16.423,,447.2327,Negative,-1,-1,16.344,16.56,8642,0.1,0.01,2,1,,464,4,NZ_180830_s29.d,Find by Molecular Feature
1744,448.1392,16.21,448.3911,179663,100,447.1319,TRUE,Cpd 1744: 16.210,,447.1319,Negative,-1,-1,16.16,16.344,38714,0.063,0.02,3,1,,436,18,NZ_180830_s29.d,Find by Molecular Feature
1789,448.0104,16.235,448.826,60425,100,447.0031,TRUE,Cpd 1789: 16.235,,447.0031,Negative,-1,-1,16.185,16.294,10188,0.058,0.01,4,1,,439,2,NZ_180830_s29.d,Find by Molecular Feature
1622,447.995,16.092,448.9131,144658,100,446.9878,TRUE,Cpd 1622: 16.092,,446.9878,Negative,-1,-1,15.969,16.177,12776,0.1,0.02,5,1,,420,5,NZ_180830_s29.d,Find by Molecular Feature
187,447.9161,0.597,447.9952,48208,100,446.9089,TRUE,Cpd 187: 0.597,,446.9089,Negative,-1,-1,0.54,0.673,11326,0.062,0.01,2,1,,6,78,NZ_180830_s29.d,Find by Molecular Feature
1721,446.299,16.199,446.5902,12318,93.9,445.2918,TRUE,Cpd 1721: 16.199,,445.2918,Negative,-1,-1,16.144,16.302,1828,0.097,0,2,1,,434,8,NZ_180830_s29.d,Find by Molecular Feature
346,444.0296,0.777,444.1828,16524,100,443.0223,TRUE,Cpd 346: 0.777,,443.0223,Negative,-1,-1,0.732,0.84,4266,0.055,0,2,1,,26,15,NZ_180830_s29.d,Find by Molecular Feature
1739,443.9831,16.208,444.4866,487092,100,442.9758,TRUE,Cpd 1739: 16.208,,442.9758,Negative,-1,-1,16.085,16.402,73667,0.086,0.07,3,1,,436,18,NZ_180830_s29.d,Find by Molecular Feature
1802,443.0602,16.247,443.3866,60087,88.1,442.0529,TRUE,Cpd 1802: 16.247,,442.0529,Negative,-1,-1,16.21,16.31,15910,0.049,0.01,3,1,,441,9,NZ_180830_s29.d,Find by Molecular Feature
1767,442.3611,16.223,442.621,12326,84,441.3538,TRUE,Cpd 1767: 16.223,,441.3538,Negative,-1,-1,16.169,16.327,2097,0.1,0,2,1,,437,12,NZ_180830_s29.d,Find by Molecular Feature
1920,442.306,16.372,442.5461,90208,100,441.2988,TRUE,Cpd 1920: 16.372,,441.2988,Negative,-1,-1,16.294,16.535,9602,0.134,0.01,2,1,,458,8,NZ_180830_s29.d,Find by Molecular Feature
1947,442.2672,16.386,442.5139,63273,80.3,441.2599,TRUE,Cpd 1947: 16.386,,441.2599,Negative,-1,-1,16.235,16.518,6532,0.156,0.01,2,1,,460,19,NZ_180830_s29.d,Find by Molecular Feature
1956,441.9884,16.392,442.1314,13343,100,440.9812,TRUE,Cpd 1956: 16.392,,440.9812,Negative,-1,-1,16.335,16.51,2458,0.094,0,2,1,,461,14,NZ_180830_s29.d,Find by Molecular Feature
2095,441.8674,18.469,442.0123,433976,100,440.8602,TRUE,Cpd 2095: 18.469,,440.8602,Negative,-1,-1,18.3,18.833,25169,0.289,0.06,3,1,,512,4,NZ_180830_s29.d,Find by Molecular Feature
1747,440.3474,16.21,440.5956,32933,90.6,439.3401,TRUE,Cpd 1747: 16.210,,439.3401,Negative,-1,-1,16.144,16.41,3643,0.147,0,2,1,,436,18,NZ_180830_s29.d,Find by Molecular Feature
1946,440.2893,16.386,440.5371,36981,81.6,439.282,TRUE,Cpd 1946: 16.386,,439.282,Negative,-1,-1,16.319,16.51,4080,0.12,0.01,2,1,,460,19,NZ_180830_s29.d,Find by Molecular Feature
1856,440.2534,16.31,440.49,90894,100,439.2461,TRUE,Cpd 1856: 16.310,,439.2461,Negative,-1,-1,16.219,16.427,9633,0.119,0.01,2,1,,449,4,NZ_180830_s29.d,Find by Molecular Feature
1683,440.2179,16.168,440.4423,30803,100,439.2106,TRUE,Cpd 1683: 16.168,,439.2106,Negative,-1,-1,16.102,16.227,5251,0.072,0,2,1,,430,9,NZ_180830_s29.d,Find by Molecular Feature
1997,440.1294,16.443,440.4148,7090,94.5,439.1221,TRUE,Cpd 1997: 16.443,,439.1221,Negative,-1,-1,16.402,16.527,1416,0.066,0,2,1,,467,5,NZ_180830_s29.d,Find by Molecular Feature
2032,439.2583,16.515,439.5466,59572,80,438.251,TRUE,Cpd 2032: 16.515,0.0036,438.251,Negative,-1,-1,16.435,16.643,9135,0.108,0.01,4,1,,475,2,NZ_180830_s29.d,Find by Molecular Feature
1806,438.3315,16.25,438.5622,15963,100,437.3242,TRUE,Cpd 1806: 16.250,,437.3242,Negative,-1,-1,16.152,16.31,2434,0.089,0,2,1,,441,9,NZ_180830_s29.d,Find by Molecular Feature
1822,438.2283,16.263,438.4792,21047,95.6,437.221,TRUE,Cpd 1822: 16.263,,437.221,Negative,-1,-1,16.177,16.36,2538,0.12,0,2,1,,443,10,NZ_180830_s29.d,Find by Molecular Feature
241,437.8873,0.621,438.4861,55024,97.3,436.88,TRUE,Cpd 241: 0.621,,436.88,Negative,-1,-1,0.515,0.673,7558,0.084,0.01,3,1,,10,9,NZ_180830_s29.d,Find by Molecular Feature
1146,437.1361,7.232,437.3281,13175,100,436.1288,TRUE,Cpd 1146: 7.232,,436.1288,Negative,-1,-1,7.151,7.335,1957,0.103,0,2,1,,276,2,NZ_180830_s29.d,Find by Molecular Feature
2033,436.2439,16.518,437.9783,269675,80,435.2366,TRUE,Cpd 2033: 16.518,,437.2479,Negative,-1,-1,16.377,16.643,38625,0.121,0.04,3,1,,475,2,NZ_180830_s29.d,Find by Molecular Feature
1728,435.9766,16.203,436.3419,54800,98.8,434.9693,TRUE,Cpd 1728: 16.203,,434.9693,Negative,-1,-1,16.102,16.319,7771,0.095,0.01,3,1,,435,11,NZ_180830_s29.d,Find by Molecular Feature
1805,434.2428,16.249,434.5413,18281,92.8,433.2355,TRUE,Cpd 1805: 16.249,,433.2355,Negative,-1,-1,16.21,16.41,3461,0.094,0,2,1,,441,9,NZ_180830_s29.d,Find by Molecular Feature
1625,434.1918,16.097,434.4466,10557,98.4,433.1846,TRUE,Cpd 1625: 16.097,,433.1846,Negative,-1,-1,16.052,16.169,1917,0.074,0,2,1,,420,5,NZ_180830_s29.d,Find by Molecular Feature
2008,433.9791,16.449,434.063,35538,100,432.9718,TRUE,Cpd 2008: 16.449,,432.9718,Negative,-1,-1,16.402,16.56,7201,0.082,0,2,1,,468,16,NZ_180830_s29.d,Find by Molecular Feature
1613,432.2338,16.045,432.4384,17259,97.2,431.2265,TRUE,Cpd 1613: 16.045,,431.2265,Negative,-1,-1,16.011,16.144,3881,0.07,0,2,1,,415,2,NZ_180830_s29.d,Find by Molecular Feature
1771,432.2168,16.227,432.5168,12327,99.7,431.2096,TRUE,Cpd 1771: 16.227,,431.2096,Negative,-1,-1,16.152,16.294,1938,0.077,0,2,1,,438,20,NZ_180830_s29.d,Find by Molecular Feature
1703,431.9809,16.183,432.1082,23387,98.6,430.9737,TRUE,Cpd 1703: 16.183,,430.9737,Negative,-1,-1,16.077,16.294,3731,0.114,0,2,1,,432,6,NZ_180830_s29.d,Find by Molecular Feature
1745,430.3245,16.21,430.5553,9123,96.7,429.3172,TRUE,Cpd 1745: 16.210,,429.3172,Negative,-1,-1,16.127,16.302,1176,0.123,0,2,1,,436,18,NZ_180830_s29.d,Find by Molecular Feature
1985,430.3009,16.433,430.8619,50983,100,429.2936,TRUE,Cpd 1985: 16.433,,429.2936,Negative,-1,-1,16.252,16.668,3525,0.191,0.01,3,1,,465,7,NZ_180830_s29.d,Find by Molecular Feature
1919,429.988,16.371,430.1135,348947,100,428.9807,TRUE,Cpd 1919: 16.371,,428.9807,Negative,-1,-1,16.277,16.568,65299,0.094,0.05,3,1,,458,8,NZ_180830_s29.d,Find by Molecular Feature
1640,429.97,16.132,430.0805,71573,100,428.9627,TRUE,Cpd 1640: 16.132,,428.9627,Negative,-1,-1,16.085,16.219,15560,0.077,0.01,2,1,,425,6,NZ_180830_s29.d,Find by Molecular Feature
1758,428.3458,16.217,428.554,20569,100,427.3385,TRUE,Cpd 1758: 16.217,,427.3385,Negative,-1,-1,16.152,16.277,3336,0.08,0,2,1,,437,12,NZ_180830_s29.d,Find by Molecular Feature
488,427.0285,1.057,427.1818,1084662,100,426.0212,TRUE,Cpd 488: 1.057,,426.0212,Negative,-1,-1,0.998,1.456,218620,0.1,0.15,4,1,,55,12,NZ_180830_s29.d,Find by Molecular Feature
427,427.0281,0.936,427.1747,577394,100,426.0208,TRUE,Cpd 427: 0.936,,426.0208,Negative,-1,-1,0.873,0.99,133572,0.058,0.08,3,1,,44,5,NZ_180830_s29.d,Find by Molecular Feature
1737,426.3313,16.206,426.5836,47618,100,425.3241,TRUE,Cpd 1737: 16.206,,425.3241,Negative,-1,-1,16.127,16.294,5593,0.101,0.01,2,1,,435,11,NZ_180830_s29.d,Find by Molecular Feature
2057,426.3111,16.758,426.7144,39669,100,425.3039,TRUE,Cpd 2057: 16.758,,425.3039,Negative,-1,-1,16.702,16.885,6306,0.086,0.01,3,1,,489,2,NZ_180830_s29.d,Find by Molecular Feature
1710,425.982,16.192,426.149,16174,89.2,424.9748,TRUE,Cpd 1710: 16.192,,424.9748,Negative,-1,-1,16.135,16.269,3125,0.073,0,2,1,,433,14,NZ_180830_s29.d,Find by Molecular Feature
195,425.9709,0.598,426.0413,95619,100,424.9636,TRUE,Cpd 195: 0.598,,424.9636,Negative,-1,-1,0.54,0.69,19278,0.075,0.01,2,1,,7,19,NZ_180830_s29.d,Find by Molecular Feature
1614,425.9699,16.053,426.0598,101827,100,424.9626,TRUE,Cpd 1614: 16.053,,424.9626,Negative,-1,-1,15.952,16.127,18592,0.077,0.01,2,1,,416,3,NZ_180830_s29.d,Find by Molecular Feature
2020,424.2405,16.464,424.431,3217952,100,423.2332,TRUE,Cpd 2020: 16.464,,423.2332,Negative,-1,-1,16.335,16.752,619133,0.087,0.44,3,1,,469,4,NZ_180830_s29.d,Find by Molecular Feature
1969,423.9774,16.401,424.0887,63849,100,422.9701,TRUE,Cpd 1969: 16.401,,422.9701,Negative,-1,-1,16.344,16.518,11186,0.094,0.01,2,1,,462,5,NZ_180830_s29.d,Find by Molecular Feature
1808,422.2436,16.251,422.5298,19639,84.6,421.2363,TRUE,Cpd 1808: 16.251,,421.2363,Negative,-1,-1,16.094,16.302,2570,0.1,0,2,1,,441,9,NZ_180830_s29.d,Find by Molecular Feature
1948,422.2268,16.387,422.4052,164417,100,421.2195,TRUE,Cpd 1948: 16.387,,421.2195,Negative,-1,-1,16.31,16.51,25208,0.094,0.02,2,1,,460,19,NZ_180830_s29.d,Find by Molecular Feature
1628,422.0178,16.102,422.1404,50802,100,421.0105,TRUE,Cpd 1628: 16.102,,421.0105,Negative,-1,-1,16.011,16.202,7905,0.089,0.01,2,1,,421,2,NZ_180830_s29.d,Find by Molecular Feature
2034,418.2472,16.528,418.516,14861,95.1,417.2399,TRUE,Cpd 2034: 16.528,,417.2399,Negative,-1,-1,16.46,16.61,1811,0.101,0,2,1,,476,1,NZ_180830_s29.d,Find by Molecular Feature
1621,418.0482,16.089,418.792,27435,94.1,417.0409,TRUE,Cpd 1621: 16.089,,417.0409,Negative,-1,-1,16.044,16.135,4945,0.053,0,3,1,,419,3,NZ_180830_s29.d,Find by Molecular Feature
1693,418.0066,16.178,418.0945,1636038,100,416.9993,TRUE,Cpd 1693: 16.178,,416.9993,Negative,-1,-1,16.094,16.344,382032,0.073,0.23,2,1,,431,12,NZ_180830_s29.d,Find by Molecular Feature
2021,417.985,16.469,418.067,141595,100,416.9777,TRUE,Cpd 2021: 16.469,,416.9777,Negative,-1,-1,16.41,16.585,29471,0.082,0.02,2,1,,470,3,NZ_180830_s29.d,Find by Molecular Feature
2019,416.1966,16.462,416.4462,70803,89.6,415.1893,TRUE,Cpd 2019: 16.462,,415.1893,Negative,-1,-1,16.344,16.635,9855,0.114,0.01,2,1,,469,4,NZ_180830_s29.d,Find by Molecular Feature
